index,szum
489,0.037333509840093614
490,0.07889006125441853
491,0.05922761333083903
492,0.06730513432641427
493,0.056739560476076166
494,0.06531387275288605
495,0.041590314817990574
496,0.05929122295998806
497,0.03837591506074792
498,0.057083282832601515
499,0.052211633658749035
500,0.02699655361515151
501,0.06679881220341967
502,0.06086516742518474
503,0.013972525876926068
504,0.01076837741823601
505,0.007783508718388651
506,0.035418382706881295
507,0.04160463600611937
508,0.023471129712722937
509,0.0473397746026912
510,0.05086430391492001
511,0.03361641029756564
512,0.044001437115375255
513,0.02665045518742879
514,0.017921842027335315
515,0.040422739197689385
516,0.050459031332751245
517,0.0024032986561933517
518,0.036588336829064545
519,0.003625162590867845
520,0.013960952868611168
521,0.026839654901134317
522,0.0024833538668698157
523,0.0005125739785794058
524,0.0012364320116820804
525,0.022173709415065298
526,0.044710438999230134
527,0.0353580568794885
528,0.027304841954793258
529,0.02411091307354116
530,0.01666594403170265
531,0.0074379555490673615
532,0.010755447746952031
533,0.005001589887799635
534,0.0158613444068632
535,0.004479406931170392
536,0.02497232776547544
537,0.0072684680318448784
538,0.017687235802510675
539,0.05894080006841515
540,0.0006247916537694855
541,0.003500778476633162
542,0.009509543156088412
543,0.005809550066481388
544,0.0013916847901710386
545,0.004341435108440633
546,0.019569175314685397
547,0.008148512977305875
548,0.020989889780924535
549,0.016280064053561586
550,0.020480193373451274
551,0.010563238094172622
552,0.03263345802323192
553,0.02615013474931469
554,0.002180172931687975
555,0.0019606802704920418
556,0.004407195956073876
557,0.010090564498783303
558,0.02223844775952149
559,0.013262270205435977
560,0.008124240907389512
561,0.007020368829801483
562,0.015773982405091754
563,0.018266589212296548
564,0.004052245656170117
565,0.02770368551437009
566,0.018707584839878985
567,0.029153405674096033
568,0.022573980001638568
569,0.020838620069435026
570,0.02586954033034157
571,0.0191752196928219
572,0.043995889558882575
573,0.03466543782202609
574,0.0275782691993379
575,0.052619291357505475
576,0.00970622389401269
577,0.02517395172439774
578,0.039009723284426305
579,0.02976652484240112
580,0.028017805863156626
581,0.03660947305582077
582,0.038457821591215594
583,0.04444485119807567
584,0.02128840555412492
585,0.03874363761671306
586,0.00843228270219538
587,0.031099581243795457
588,0.04556269631245415
589,0.05820407275141222
590,0.03192591975467981
591,0.0056977314650363
592,0.057414987660617915
593,0.03889089974303695
594,0.035192336425793884
595,0.040200447859431415
596,0.07131434101503362
597,0.04878583431129041
598,0.0647162683862503
599,0.05721283348413691
600,0.06667582361267298
601,0.0578162085206126
602,0.06658880196469395
603,0.0687624716177795
604,0.0714945872750216
605,0.0701101984444365
606,0.060019479405181556
607,0.05353815790279473
608,0.07297950462520096
609,0.05922487152479163
610,0.07484339335766108
611,0.0393919101578116
612,0.06746357907664388
613,0.0634712017999768
614,0.05006512855055777
615,0.07798459131886964
616,0.06153186617994357
617,0.06803271783926845
618,0.07125249463524373
619,0.0931569919534693
620,0.06902569599971897
621,0.060731707338205355
622,0.05640917982156432
623,0.06486654131851197
624,0.07024969330310181
625,0.062273357571288004
626,0.04334965901614092
627,0.07844484501219556
628,0.052936283922376426
629,0.05713373923379825
630,0.04600661014051226
631,0.06710690501643733
632,0.02957626098788184
633,0.059761871039496706
634,0.04506612000978126
635,0.07161241257939918
636,0.050335883868212805
637,0.05129094216200502
638,0.052854634579378446
639,0.037612443182568275
640,0.04577904612210404
641,0.07563606982204664
642,0.056932070885278754
643,0.0363019555743638
644,0.07294404041687623
645,0.06841806928541076
646,0.050057430832243455
647,0.051623717077666643
648,0.05189155271447143
649,0.048449430056097975
650,0.030950594485176695
651,0.01739113405691158
652,0.05068413269475466
653,0.053556539485419496
654,0.04598761691742543
655,0.04277098793045797
656,0.0030200964250012585
657,0.02879454958956557
658,0.028619924273826085
659,0.03653723185824285
660,0.05337896438935199
661,0.033483468841689144
662,0.03902837001659897
663,0.026445945095152457
664,0.0290030092585625
665,0.03131859749960547
666,0.01736827412942296
667,0.019864430376444413
668,0.028533511144994497
669,0.014747176490667254
670,0.03120452600574933
671,0.007312605403542964
672,0.007378695066988713
673,0.003274816195265132
674,0.02864182206653917
675,0.004571128697643522
676,0.013782634585954003
677,0.002116284230317152
678,0.02254700011245896
679,0.04106540286547107
680,0.010641770042069043
681,0.022371993878402257
682,0.016060753914068315
683,0.03206334448969097
684,0.013550839626135699
685,0.005985229247196563
686,0.005288738428672011
687,0.004640856162124777
688,0.009580167030755446
689,0.014063425370654394
690,0.007362594328104471
691,0.0070752195245693105
692,0.0032501925563051
693,0.013874567465694126
694,0.0010347384323817314
695,0.0028478418985664203
696,0.008335889207136998
697,0.0008216406379867525
698,0.01901712751620704
699,0.006028479601834113
700,0.02038077264372343
701,0.015320874175188409
702,0.006988396723408451
703,0.005045572638888612
704,0.011430280075032934
705,0.009026701167980895
706,0.0014730609792490753
707,0.018228884522545643
708,0.010427563174805088
709,0.014178810566759395
710,0.013389123425355302
711,0.015698256121425648
712,0.00828988096221325
713,0.01386950295193226
714,0.024300065182766634
